idcvlac,autor,nombre,tipo,verificado,nombre_comercial,contrato_registro,lugar,fecha,palabras,areas,sectores
0000012947,"JOSE FERNAN MARTINEZ ORTEGA, CARLOS ENRIQUE SERRANO CASTANO, EDUARDO ROJAS PINEDA, IVAN HERNANDEZ DELGADO, RODRIGO ALBERTO CERON MARTINEZ, FABIO ERNESTO TRUJILLO CERON",Control Electrónico de Armarios para la Red Telef,Industrial,False,,,Colombia,1996,telefonía;Sistemas de Conmutación;Sistema de Tiempo Real;ingeniería de software;desarrollo software,"Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Ingeniería Eléctrica y Electrónica",Fabricación de material electrónico y de aparatos y equipos de comunicación
0000082749,JUAN DAVID RINCON PATINO,RobotGameNFC,Industrial,True,,,Colombia,2016,No Aplica,"Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Ingeniería de Sistemas y Comunicaciones, Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Telecomunicaciones",No Aplica
0000875830,MARY CRISTINA CARRASCAL REYES,SMART-900 Plataforma para la Prestacion de Servicios de Red Inteligente,Industrial,False,,,Colombia,2002,No Aplica,No Aplica,Fabricación de material electrónico y de aparatos y equipos de comunicación
0000013030,"RODRIGO ALBERTO CERON MARTINEZ, EDUARDO ROJAS PINEDA, ADOLFO PLAZAS TENORIO, ALVARO RENDON GALLON, RAFAEL RENGIFO PRADO",Concentrador para 384 abonados telefónicos. Fase 1,Industrial,True,,,Colombia,1991,telefonía;Sistemas de Conmutación;Sistema de Tiempo Real;ingeniería de software;desarrollo software,"Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Ingeniería Eléctrica y Electrónica","Administración pública, defensa y seguridad social"
0000012963,"RAFAEL RENGIFO PRADO, EDUARDO ROJAS PINEDA, ADOLFO PLAZAS TENORIO, ALVARO RENDON GALLON, RODRIGO ALBERTO CERON MARTINEZ, CARLOS ARTURO LEON R, IVAN SANCHEZ",Concentrador para 384 abonados telefónicos. Fase 1,Industrial,True,,,Colombia,1991,Telefonía;Sistemas de Conmutación;Sistema de Tiempo Real;Ingeniería del software;Desarrollo software,"Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Ingeniería Eléctrica y Electrónica","Administración pública, defensa y seguridad social"
0000012963,"FERNANDO ANTONIO ARISTIZABAL OSSA, EDUARDO ROJAS PINEDA, ADOLFO PLAZAS TENORIO, RODRIGO ALBERTO CERON MARTINEZ, CARLOS ARTURO LEON R, MARIO ANDRES VERGARA E, GUSTAVO CASTELLANOS, EUGENIO TAMURA",Concentrador Telefónico Digital. CTD,Industrial,True,,,Colombia,1994,Telefonía;Sistemas de Conmutación;Sistema de Tiempo Real;Ingeniería del software;Desarrollo software,"Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Ingeniería Eléctrica y Electrónica, Ciencias Naturales;Computación y Ciencias de la Información;Ciencias de la Computación","Administración pública, defensa y seguridad social"
0000012963,"FABIO ERNESTO TRUJILLO CERON, IVAN HERNANDEZ DELGADO, JOSE FERNAN MARTINEZ ORTEGA, EDUARDO ROJAS PINEDA, CARLOS ENRIQUE SERRANO CASTANO, RODRIGO ALBERTO CERON MARTINEZ",Control Electrónico de Armarios para la Red Telef,Industrial,True,,,Colombia,1996,Telefonía;Sistemas de Conmutación;Sistema de Tiempo Real;Ingeniería del software;Desarrollo software,"Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Ingeniería Eléctrica y Electrónica, Ciencias Naturales;Computación y Ciencias de la Información;Ciencias de la Computación","Administración pública, defensa y seguridad social"
0000047906,ALVARO ANTONIO CORREAL CORTES,Videojuego Pwesa´n Piyaka- Aprender Jugando,Industrial,True,,,Colombia,2015,Pwesa´n Piyaka- Aprender Jugando;Nasa Yuwe;Cabildo Resguardo Indígena de Jambaló,"Ciencias Sociales;Ciencias de la Educación;Educación General (Incluye Capacitación, Pedagogía)",Educación
0000181303,"ARIADNA ROSERO TORRES, GERMINA",TIERRA QUE FLORECE,Servicios,True,,,Colombia,2017,No Aplica,No Aplica,No Aplica
0000042199,"EDUARD BENAVIDES VILLAMARIN, HUMBERTO POLANCO OSORIO, JEAN ALEJANDRO CUBILLOS ROJAS, OMAR ARLEY ASTAIZA CEBALLOS, DIEGO MAURICIO SANDOVAL CERON",Máquina para desfibrado de fique,Industrial,True,,,Colombia,2016,Seguridad en el trabajo;Alimentación continua;Diseño CAD-CAM;Diseño de máquinas;Sector fiquero,Ingeniería y Tecnología;Ingeniería Mecánica;Mecánica Aplicada,"Fabricación de máquinas y equipos, incluso máquinas"
0001559604,"JHONATAN ISAAC TUMBO RUIZ, ALAN FERNANDO MUNOZ VELASCO, ROBERTH ALEXANDER ORDONEZ COBO",PDHP PROYECTO DE DIVULGACIÓN HISTÓRICA,Industrial,True,,,Colombia,2020,No Aplica,Humanidades;Arte;Diseño,Educación
0001364033,"DIANA CAROLINA CASTRO MUR, JUAN DIEGO OTERO SARMIENTO",Prototipo de captura de humedad del aire para la recolección de agua integrando energías renovables,Industrial,False,,,Colombia,2021,No Aplica,"Ciencias Naturales;Otras Ciencias Naturales;Otras Ciencias Naturales, Ingeniería y Tecnología;Ingeniería Ambiental;Ingeniería Ambiental y Geológica","Agricultura, pecuaria, silvicultura, explotación forestal"
0001364033,"JHON ALEXANDER GUERRERO NARVAEZ, JUAN DIEGO OTERO SARMIENTO",PROTOTIPO DE PRÓTESIS ADAPTABLE PARA EXTREMIDADES ANTERIORES EN PERROS,Industrial,False,,,Colombia,2021,No Aplica,"Ciencias Médicas y de la Salud;Otras Ciencias Médicas;Otras Ciencias Médicas, Ingeniería y Tecnología;Ingeniería Médica;Ingeniería Médica, Ingeniería y Tecnología;Otras Ingenierías y Tecnologías;Otras Ingenierías y Tecnologías","Fabricación de máquinas, aparatos y materialies eléctricos"
0000124628,LUIS ENRIQUE GARZON VELA,Prototipo software ARCHINET,Industrial,True,,,Colombia,2018,No Aplica,No Aplica,No Aplica
0000124628,LUIS ENRIQUE GARZON VELA,Prototipo Software MECAPS,Industrial,True,,,Colombia,2017,No Aplica,No Aplica,No Aplica
0001601700,SANDRA MILENA ENRIQUEZ TROCHEZ,Prototipo para el monitoreo de señales fisiológicas en pequeños animales (Perros y Gatos),Industrial,False,,,Colombia,2008,No Aplica,No Aplica,No Aplica
0001433528,VICTOR ALFONSO RIASCOS MENDEZ,Cocinando enSeñas,Industrial,False,,,Colombia,2018,No Aplica,No Aplica,No Aplica
0001433528,VICTOR ALFONSO RIASCOS MENDEZ,El chef enSeña,Industrial,True,,,Colombia,2017,No Aplica,No Aplica,No Aplica
0001469138,"HECTOR SAMUEL VILLADA CASTILLO, CAMILO ELIAS MONTILLA BUITRAGO, KAREN DELGADO DELGADO, GIOVANNI ALEJANDRO VARONA BELTRAN",PELICULAS BIODEGRADABLES PARA LA FABRICACION DE GUANTES PARA EL CONSUMO DE ALIMENTOS,Industrial,True,,,Colombia,2016,No Aplica,No Aplica,No Aplica
0001469138,"CAMILO ELIAS MONTILLA BUITRAGO, KAREN DELGADO DELGADO, HECTOR SAMUEL VILLADA CASTILLO, ELSA SUSANA CAJIAO BUITRON, ALCY RENE CERON MOSQUERA",PLATO DESECHABLE BIODEGRADABLE ELABORADO A PARTIR DE HARINA DE YUCA,Industrial,True,,,Colombia,2016,No Aplica,No Aplica,No Aplica
0001422836,"DIEGO FABIAN JOAQUI DAZA, GERMAN ANTONIO ARBOLEDA MUNOZ, JHON JAIRO PALECHOR TROCHEZ, HECTOR VILLADA CASTILLO, PEDRO ALBAN BOLANOS",BOLSA BIODEGRADABLE PARA ALMÁCIGOS DE CAFÉS ESPECIALES,Industrial,True,,,Colombia,2016,No Aplica,No Aplica,No Aplica
0001398837,"HUGO ALEXANDER MARTINEZ CORREA, ELIANA MARCELA VELEZ ERAZO",Prototipo experimental de Extracción Asistida con Microondas,Servicios,False,,,Colombia,2012,Compuestos activos;Antioxidantes,"Ingeniería y Tecnología;Ingeniería Química;Ingeniería Química (Plantas y Productos), Ingeniería y Tecnología;Otras Ingenierías y Tecnologías;Alimentos y Bebidas",Educación
0001347185,"HECTOR SAMUEL VILLADA CASTILLO, ELSA SUSANA CAJIAO BUITRON, ALCY RENE CERON MOSQUERA",MATERIAL COMPUESTO A PARTIR DE AFRECHO DE YUCA PARA LA FABRICACIÓN DE RECIPIENTES Y ENVASES BIODEGRADABLES,Industrial,True,,,Colombia,2018,No Aplica,"Ingeniería y Tecnología;Ingeniería de los Materiales;Compuestos (Laminados, Plásticos Reforzados, Fibra Sintéticas y Naturales)",Desarrollo de nuevos materiales
0001347185,"HECTOR SAMUEL VILLADA CASTILLO, ELSA SUSANA CAJIAO BUITRON, KAREN LORENA DELGADO MUNOZ, CAMILO ELIAS MONTILLA BUITRAGO, ALCY RENE CERON MOSQUERA",PLATO DESECHABLE BIODEGRADABLE ELABORADO A PARTIR DE HARINA DE YUCA,Industrial,True,,,Colombia,2016,No Aplica,"Ingeniería y Tecnología;Ingeniería de los Materiales;Compuestos (Laminados, Plásticos Reforzados, Fibra Sintéticas y Naturales)","Desarrollo de nuevos materiales, Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible."
0001520249,"HECTOR SAMUEL VILLADA CASTILLO, DIEGO FABIAN JOAQUI DAZA, PEDRO ALBAN BOLANOS, GERMAN ANTONIO ARBOLEDA MUNOZ, JHON JAIRO PALECHOR TROCHEZ",BOLSA BIODEGRADABLE PARA ALMÁCIGOS DE CAFÉS ESPECIALES,Industrial,True,,,Colombia,2017,No Aplica,No Aplica,No Aplica
0000270792,"HAROLD AUGUSTO ACOSTA ZULETA, ROONEY LLOYD",Diseño y desarrollo de un vaporizador de laboratorio para producir hojuelas de sorgo,Industrial,True,,,Estados Unidos,1996,Steam flaking;Sorghum processing;Sorghum utilization;Sorghum nutritional enhancement;Physico-chemical properties of sorghum,Ingeniería y Tecnología;Otras Ingenierías y Tecnologías;Alimentos y Bebidas,No Aplica
0000270792,"HAROLD AUGUSTO ACOSTA ZULETA, HECTOR SAMUEL VILLADA",Termoplástico biodegradable a partir de almidón agrio de yuca,Industrial,True,,,Colombia,2003,Almidón agrio;Aprovechamiento de residuos y desechos;Bioempaques;transformacion de almidones,Ingeniería y Tecnología;Otras Ingenierías y Tecnologías;Alimentos y Bebidas,No Aplica
0000270792,"HAROLD AUGUSTO ACOSTA ZULETA, HECTOR SAMUEL VILLADA",Termoplástico biodegradable a partir de harina de yuca,Industrial,True,,,Colombia,2003,Aprovechamiento de residuos y desechos;Bioempaques;Extrusión de alimentos;Estandarización de proceso,Ingeniería y Tecnología;Otras Ingenierías y Tecnologías;Alimentos y Bebidas,No Aplica
0001471135,"JHON JAIRO PALECHOR TROCHEZ, HECTOR SAMUEL VILLADA CASTILLO, DIEGO FABIAN JOAQUI DAZA, PEDRO ALBAN BOLANOS, GERMAN ANTONIO ARBOLEDA MUNOZ",BOLSA BIODEGRADABLE PARA ALMÁCIGOS DE CAFÉS ESPECIALES,Industrial,True,,,Colombia,2016,No Aplica,No Aplica,No Aplica
0000373770,JOSE FERNANDO SOLANILLA DUQUE,Fulones de prueba para curtición de pieles,Industrial,True,,,Colombia,2008,Fulones;Curtiembres;Tenería,Ingeniería y Tecnología;Ingeniería Química;Ingeniería de Procesos,"Fabricación de máquinas, aparatos y materialies eléctricos"
0001469139,"CAMILO ELIAS MONTILLA BUITRAGO, KAREN DELGADO DELGADO, ELSA SUSANA CAJIAO BUITRON, HECTOR SAMUEL VILLADA CASTILLO, ALCY RENE CERON MOSQUERA",PLATO DESECHABLE BIODEGRADABLE ELABORADO A PARTIR DE HARINA DE YUCA,Industrial,True,,,Colombia,2016,No Aplica,No Aplica,No Aplica
0001469139,"KAREN DELGADO DELGADO, CAMILO ELIAS MONTILLA BUITRAGO, GIOVANNI ALEJANDRO VARONA BELTRAN, HECTOR SAMUEL VILLADA CASTILLO",PELICULAS BIODEGRADABLES PARA LA FABRICACION DE GUANTES PARA EL CONSUMO DE ALIMENTOS,Industrial,True,,,Colombia,2016,No Aplica,No Aplica,No Aplica
0001579267,RICARDO CAMACHO MUNOZ,ABONO ORGANICO EN ESQUEMA COMUNITARIO EN LAS VEREDAS LA YUNGA Y RÍO HONDO,Industrial,True,,,Colombia,2020,No Aplica,No Aplica,No Aplica
0001495444,"JUAN CARLOS VILLA DIAZ, JULIAN ANDRES MERA PAZ, FABIO CESAR CASTANO GONZALEZ","Prototipo de videojuego para respaldar la resiliencia en menores de edad, victimas del conflicto armado en el municipio de Caldono",Industrial,True,,,Colombia,2019,Resiliencia Psicológica;Video Juego;Ingeniería de Software;niños;victima,"Ciencias Sociales;Psicología;Psicología (Incluye Relaciones Hombre-Máquina), Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Ingeniería de Sistemas y Comunicaciones, Ciencias Sociales;Ciencias de la Educación;Educación General (Incluye Capacitación, Pedagogía)",Educación
0000018983,"JULIAN ANDRES MERA PAZ, JHON ANTHONY ORTIZ BURBANO, ARBENIS GUZMAN OMEN, MARIA DANIELA ENCARNACION ANGULO, BRAYAN ESTIVEN INCHIMA CHICANGANA, ALEXANDER GOMEZ SALAZAR, JUAN CARLOS VILLA DIAZ, FABIO CESAR CASTANO GONZALEZ","Prototipo de videojuego para respaldar la resiliencia en menores de edad, víctimas del conflicto armado en el Municipio de Caldono Cauca",Servicios,True,,,Colombia,2019,Ingenieria de software;Resilencia psicologica;Videojuego;Usabilidad,"Ciencias Sociales;Psicología;Psicología (Incluye Relaciones Hombre-Máquina), Ciencias Sociales;Ciencias de la Educación;Educación General (Incluye Capacitación, Pedagogía), Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Ingeniería de Sistemas y Comunicaciones",Educación
0000018983,"CARLOS HERNAN SIERRA TORRES, JULIAN ANDRES MERA PAZ",Calculadora de detección de riesgo de cancer de cuello uterino,Industrial,False,,,Colombia,2019,No Aplica,No Aplica,No Aplica
0000213110,"GERARDO GALVIS CASTANO, JORGE LATORRE MONTERO, JAVIER ERNESTO FERNANDEZ MERA",FGDI: Filtración Gruesa Dinámica,Industrial,True,,,Colombia,1997,Calidad de Agua;Filtracion Dinámica;Operación y Mantenimiento,Ingeniería y Tecnología;Ingeniería Ambiental;Ingeniería Ambiental y Geológica,"Captación, tratamiento y distribución de agua, limpieza urbana, aguas residuales y actividades conexas"
0001344055,"JOHN EVERT BARCO JIMENEZ, CHRISTIAN FERNANDO VEGA CAICEDO",Sistema de Riego Automatizado basado en controlador predictivo para el cultivo de fresa,Industrial,True,,,Colombia,2018,No Aplica,"Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Automatización y Sistemas de Control","Agricultura, pecuaria, silvicultura, explotación forestal"
0001380095,"MARIA FERNANDA RIVERA SANCLEMENTE, MARCO FIDEL FLOREZ FRANCO, JAVIER SUAREZ LEON","PROTOTIPO ELECTRÓNICO DE INTERCONEXIÓN INALÁMBRICA DEL BANCO DOLANG (BANCO DE AUTOMATIZACIÓN BASADO EN PLC) Y BANCO DE ELECTRONEUMÁTICA (FESTECH), ENFOCADO A SEÑALES DE CONTROL DIGITAL",Industrial,True,,,Colombia,2020,Digital;PLC;Inalambrica,No Aplica,No Aplica
0001380095,"MARIA FERNANDA RIVERA SANCLEMENTE, OSCAR FERNANDO BECERRA ANGARITA, JAVIER SUAREZ LEON",ENTRENADOR ELECTRÓNICO DE REFLEJOS PARA DEPORTISTAS DE ALTO NIVEL,Industrial,True,,,Colombia,2020,Deportistas;Entrenador electrónico;Reflejos,"Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Ingeniería Eléctrica y Electrónica",No Aplica
0001380095,"MARIA FERNANDA RIVERA SANCLEMENTE, OSCAR FERNANDO BECERRA ANGARITA, HENRY FERNANDO RODRIGUEZ HERNANDEZ, SAUL AUGUSTO GARCIA ACELAS",ROBOT SCARA,Industrial,True,,,Colombia,2020,No Aplica,"Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Robótica y Control Automático",Educación
0001496435,JUAN CARLOS FRANCISCO JOSE DIAZ REALPE,Simulación tarifas Decreto 2090 de 1989,Servicios,True,,,Colombia,2013,No Aplica,No Aplica,No Aplica
0000215899,LUIS FERNANDO MOLINEROS GALLON,Histopreparado para el control de la Papillomatosis Bovina,Industrial,True,,,Colombia,1998,Papillomatosis;Bovine,"Ciencias Naturales;Ciencias Biológicas;Biología Celular y Microbiología, Ciencias Naturales;Ciencias Biológicas;Biología (Teórica, Matemática, Criobiología, Evolutiva), Ciencias Sociales;Psicología;Psicología (Incluye Terapias de Aprendizaje, Habla, Visual y Otras Discapacidades Físicas y Mentales)","Agricultura, pecuaria, silvicultura, explotación forestal"
0000202436,JULIO CESAR OSSA OSSA,Carro de Velocidades,Industrial,True,,,Brasil,2005,Herramientas científicas;Desarrollo Representacional;Resolución de problemas;Razonamiento Científico;Psicología Cognitiva,"Ciencias Sociales;Psicología;Psicología (Incluye Terapias de Aprendizaje, Habla, Visual y Otras Discapacidades Físicas y Mentales)",Educación
0000202436,JULIO CESAR OSSA OSSA,Barco en flotación,Industrial,True,,,Colombia,2005,Desarrollo Representacional;Herramientas científicas;Resolución de problemas;Psicología Cognitiva;Razonamiento Científico,"Ciencias Sociales;Psicología;Psicología (Incluye Terapias de Aprendizaje, Habla, Visual y Otras Discapacidades Físicas y Mentales)",Educación
0000202436,JULIO CESAR OSSA OSSA,Eje Rotor,Industrial,True,,,Colombia,2005,Desarrollo Representacional;Herramientas científicas;Resolución de problemas;Razonamiento Científico;Psicología Cognitiva,"Ciencias Sociales;Psicología;Psicología (Incluye Terapias de Aprendizaje, Habla, Visual y Otras Discapacidades Físicas y Mentales)",Educación
0000202436,JULIO CESAR OSSA OSSA,Situación de las abejas,Industrial,True,,,Colombia,2005,Desarrollo Representacional;Herramientas científicas;Razonamiento Científico;Resolución de problemas;Psicología Cognitiva,"Ciencias Sociales;Psicología;Psicología (Incluye Terapias de Aprendizaje, Habla, Visual y Otras Discapacidades Físicas y Mentales)",Educación
0000202436,JULIO CESAR OSSA OSSA,Los Garajes,Industrial,True,,,Colombia,2005,Desarrollo Representacional;Herramientas científicas;Psicología Cognitiva;Razonamiento Científico;Resolución de problemas,"Ciencias Sociales;Psicología;Psicología (Incluye Terapias de Aprendizaje, Habla, Visual y Otras Discapacidades Físicas y Mentales)",Educación
0000202436,JULIO CESAR OSSA OSSA,Paseo en el parque,Industrial,True,,,Colombia,2005,Desarrollo Representacional;Herramientas científicas;Psicología Cognitiva;Razonamiento Científico;Resolución de problemas,"Ciencias Sociales;Psicología;Psicología (Incluye Terapias de Aprendizaje, Habla, Visual y Otras Discapacidades Físicas y Mentales)",Educación
0000202436,JULIO CESAR OSSA OSSA,Mapa a Escala,Industrial,True,,,Colombia,2005,Desarrollo Representacional;Herramientas científicas;Psicología Cognitiva;Inferencia;Resolución de problemas,"Ciencias Sociales;Psicología;Psicología (Incluye Terapias de Aprendizaje, Habla, Visual y Otras Discapacidades Físicas y Mentales)",Educación
0000707813,DIEGO CORAL CORAL,"Aplicador de campos magnéticos de radiofrecuencia portátil para experimentación en terapia oncológica alternativas en modelos murinos, cultivos celulares y ferrofluidos",Servicios,True,,,Argentina,2015,No Aplica,No Aplica,No Aplica
0000707813,DIEGO CORAL CORAL,Aplicador de campo magnético constante para la línea SAXS2 del LNLS,Servicios,True,,,Brasil,2015,No Aplica,No Aplica,No Aplica
0000534250,DIEGO MAURICIO SANDOVAL CERON,Máquina para desfibrado de fique,Industrial,True,,,Colombia,2016,No Aplica,No Aplica,No Aplica
0000682152,EFREDY DELGADO AGUILERA,circuito electrónico y mecánico de ventilación temporizado de recarga solar para eliminación de co2,Industrial,False,,,Colombia,2009,recarga bateria litio;Ventilación;Control,"Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Ingeniería Eléctrica y Electrónica","Agricultura, pecuaria, silvicultura, explotación forestal"
0001233416,PABLO VEGA VASQUEZ,Celda de combustible microbiano(MFC) para la obtención de energía eléctrica y tratamiento de aguas residuales,Industrial,True,,,Colombia,2012,celda de combustible microbiano,Ingeniería y Tecnología;Biotecnología Ambiental;Biotecnología Ambiental,"Desarrollo rural, Productos y procesos biotecnológicos"
0001233416,PABLO VEGA VASQUEZ,Desinfectante orgánico nano-emulsionado a partir de aceites esenciales vegetales,Industrial,False,,,Colombia,2013,aceites esenciales;nanoemulsiones;desinfectante,"Ingeniería y Tecnología;Nanotecnología;Nanoprocesos (Aplicaciones a Nanoescala), Ciencias Naturales;Ciencias Químicas;Química de los Coloides, Ciencias Naturales;Ciencias Biológicas;Biología Celular y Microbiología, Ingeniería y Tecnología;Biotecnología Industrial;Bioproductos (Productos que se Manufacturan Usando Biotecnología), Biomateriales, Bioplásticos, Biocombustibles, Materiales Nuevos Bioderivados, Químicos Finos Bioredivados","Actividades en el campo de las nanotecnologías y desarrollo de nanoproductos, Desarrollo de nuevos materiales, Otros sectores"
0001233416,PABLO VEGA VASQUEZ,Formulación de agentes saborizantes y aromatizantes nano emulsionado a apartir de aceites esenciales y aceites fijos vegetales,Industrial,False,,,Colombia,2013,aceites esenciales;alimentos funcionales;nanoemulsiones,Ingeniería y Tecnología;Nanotecnología;Nanomateriales (Producción y Propiedades),Desarrollo de nuevos materiales
0001355556,"VICENTE ORTIZ GOMEZ, REINALDO VELASCO MOSQUERA, MARIO GERMAN ENRIQUEZ COLLAZOS, MATERIAL POLIMÉRICO BIODEGRADABLE CON PROPIEDADES ANTIMICROBIANAS OBTENIDO A PARTIR DE ALMIDÓN DE YUCA",ÁCIDO POLILÁCTICO Y POLICAPROLACTONA,Industrial,True,,,Colombia,2014,No Aplica,"Ingeniería y Tecnología;Ingeniería de los Materiales;Recubrimientos y Películas, Ingeniería y Tecnología;Biotecnología Industrial;Bioproductos (Productos que se Manufacturan Usando Biotecnología), Biomateriales, Bioplásticos, Biocombustibles, Materiales Nuevos Bioderivados, Químicos Finos Bioredivados",Desarrollo de nuevos materiales
0001355556,"VICENTE ORTIZ GOMEZ, REINALDO VELASCO MOSQUERA, MARIO GERMAN ENRIQUEZ COLLAZOS, PROCESO DE OBTENCIÓN POR EXTRUSIÓN DEL MATERIAL POLIMÉRICO BIODEGRADABLE CON PROPIEDADES ANTIMICROBIANAS OBTENIDO A PARTIR DE ALMIDÓN DE YUCA",ÁCIDO POLILÁCTICO Y POLICAPROLACTONA,Industrial,True,,,Colombia,2014,Almidón hidroxipropilado;Retrogradación;Procesamiento,"Ingeniería y Tecnología;Biotecnología Industrial;Bioproductos (Productos que se Manufacturan Usando Biotecnología), Biomateriales, Bioplásticos, Biocombustibles, Materiales Nuevos Bioderivados, Químicos Finos Bioredivados, Ingeniería y Tecnología;Ingeniería de los Materiales;Recubrimientos y Películas",Desarrollo de nuevos materiales
0001355556,VICENTE ORTIZ GOMEZ,MATERIAL POLIMÉRICO OBTENIDO A PARTIR DEL COPRODUCTO DE LA ETAPA DE DESCARNE DEL PROCESO DE CURTIDO DE PIELES DEL MUNICIPIO DE BELÉN NARIÑO,Industrial,True,,,Colombia,2018,collagen;gelatine;subproducto;putrescible solid waste,"Ingeniería y Tecnología;Ingeniería de los Materiales;Recubrimientos y Películas, Ingeniería y Tecnología;Biotecnología Industrial;Bioproductos (Productos que se Manufacturan Usando Biotecnología), Biomateriales, Bioplásticos, Biocombustibles, Materiales Nuevos Bioderivados, Químicos Finos Bioredivados",Actividades de asesoramiento y consultoría a las empresas
0001355556,VICENTE ORTIZ GOMEZ,PROCESO DE OBTENCIÓN DE MATERIAL POLIMÉRICO OBTENIDO A PARTIR DEL COPRODUCTO DE LA ETAPA DE DESCARNE DEL PROCESO DE CURTIDO DE PIELES DEL MUNICIPIO DE BELÉN NARIÑO,Industrial,True,,,Colombia,2018,putrescible solid waste;gelatine;collagen;bovine skin;Biodegradable,"Ingeniería y Tecnología;Biotecnología Industrial;Bioproductos (Productos que se Manufacturan Usando Biotecnología), Biomateriales, Bioplásticos, Biocombustibles, Materiales Nuevos Bioderivados, Químicos Finos Bioredivados, Ingeniería y Tecnología;Ingeniería de los Materiales;Recubrimientos y Películas, Ingeniería y Tecnología;Otras Ingenierías y Tecnologías;Alimentos y Bebidas",Desarrollo de nuevos materiales
0001355556,VICENTE ORTIZ GOMEZ,Proceso de obtención de una harina hiperproteica a partir del grano de la quinua del departamento del Cauca,Industrial,True,,,Colombia,2018,Proteínas ,Ingeniería y Tecnología;Otras Ingenierías y Tecnologías;Alimentos y Bebidas,No Aplica
0001355556,VICENTE ORTIZ GOMEZ,Quinoa Snack Gluten-Free Production at an Industrial Level,Industrial,False,,,Colombia,2022,quinoa protein digestibility;textural properties;functional foods;phenolic compounds;carotenoids,No Aplica,No Aplica
0000411914,RUBIEL VARGAS CANAS,Microscopío Óptico Automátizado,Industrial,True,,,Colombia,2017,No Aplica,No Aplica,No Aplica
0001363094,FABIO ANDRES BAHOS NARVAEZ,Resistivity - capacitive - temperature tool,Industrial,True,,,Colombia,2013,No Aplica,No Aplica,No Aplica
0001363094,FABIO ANDRES BAHOS NARVAEZ,Instrumento de medición eNose con sensores de ondas acústicas superficiales para detección de marcadores de enfermedades en el aliento,Industrial,True,,,México,2018,No Aplica,No Aplica,No Aplica
0001363094,FABIO ANDRES BAHOS NARVAEZ,Photoelectric fluid density tool,Industrial,True,,,Colombia,2015,No Aplica,No Aplica,No Aplica
0001363094,FABIO ANDRES BAHOS NARVAEZ,Electromagnetic meter flow tool,Industrial,True,,,Colombia,2014,No Aplica,No Aplica,No Aplica
0001363094,FABIO ANDRES BAHOS NARVAEZ,PLT Production Logging Tool,Industrial,True,,,Colombia,2013,No Aplica,No Aplica,No Aplica
